Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
European,Slovakia,715,14,2,0,
European,North Macedonia,711,48,32,2,
European,Bulgaria,635,11,25,1,
European,Uzbekistan,624,0,3,0,
European,Latvia,612,23,2,0,
European,Andorra,602,13,26,0,
European,Cyprus,595,31,15,0,
European,Albania,416,0,23,0,
European,Malta,350,13,2,0,
European,San Marino,344,0,34,0,
European,Kyrgyzstan,339,41,5,0,
European,Montenegro,255,3,2,0,
European,Georgia,233,3,3,0,
European,Liechtenstein,80,1,1,0,
European,Monaco,54,0,0,0,
European,Holy See,8,0,0,0,
European Territories,Kosovo[1],250,23,7,0,
European Territories,Guernsey,191,10,5,0,
European Territories,Isle of Man,190,25,1,0,
European Territories,Faroe Islands,184,0,0,0,
European Territories,Jersey,183,13,4,1,
European Territories,Gibraltar,113,0,1,0,
European Territories,Greenland,11,0,0,0,
South-East Asia ,India,7447,1035,239,40,
South-East Asia ,Indonesia,3512,0,306,0,
South-East Asia ,Thailand,2518,45,35,2,
South-East Asia ,Bangladesh,424,94,27,6,
South-East Asia ,Sri Lanka,197,7,7,0,
South-East Asia ,Myanmar,28,1,3,0,
South-East Asia ,Maldives,19,0,0,0,
South-East Asia ,Nepal,9,0,0,0,
South-East Asia ,Bhutan,5,0,0,0,
South-East Asia ,Timor-Leste,2,1,0,0,
Eastern Mediterranean ,Iran (Islamic Republic of),68192,1972,4232,122,
Eastern Mediterranean ,Pakistan,4788,187,71,5,
Eastern Mediterranean ,Saudi Arabia,3651,364,47,3,
Eastern Mediterranean ,United Arab Emirates,3360,370,16,2,
Eastern Mediterranean ,Qatar,2512,136,6,0,
Eastern Mediterranean ,Egypt,1794,95,135,17,
Eastern Mediterranean ,Morocco,1448,71,107,10,
Eastern Mediterranean ,Iraq,1280,48,71,2,
Eastern Mediterranean ,Bahrain,998,111,6,1,
Eastern Mediterranean ,Kuwait,993,83,1,0,
Eastern Mediterranean ,Tunisia,671,28,25,0,
Eastern Mediterranean ,Lebanon,609,27,20,1,
Eastern Mediterranean ,Oman,546,62,3,0,
Eastern Mediterranean ,Afghanistan,521,0,15,0,
Eastern Mediterranean ,Jordan,372,0,7,0,
Eastern Mediterranean ,Djibouti,150,10,1,0,
Eastern Mediterranean ,Libya,24,0,1,0,
Eastern Mediterranean ,Syrian Arab Republic,19,0,2,0,
Eastern Mediterranean ,Sudan,17,2,2,0,
Eastern Mediterranean ,Somalia,12,0,1,0,
Eastern Mediterranean ,Yemen,1,1,0,0,TRUE
Eastern Mediterranean Territories,occupied Palestinian territory,268,2,2,1,
Region of the Americas,United States of America,461275,35386,16596,1931,
Region of the Americas,Canada,21226,1467,531,70,
Region of the Americas,Brazil,17857,1930,941,141,
Region of the Americas,Ecuador,7161,2196,297,25,
Region of the Americas,Chile,6501,529,65,8,
Region of the Americas,Peru,5256,914,138,17,
Region of the Americas,Mexico,3441,260,194,20,
Region of the Americas,Panama,2752,224,66,3,
Region of the Americas,Dominican Republic,2349,0,118,0,
Region of the Americas,Colombia,2223,169,69,14,
Region of the Americas,Argentina,1929,134,79,12,
Region of the Americas,Cuba,564,49,15,0,
Region of the Americas,Costa Rica,539,37,3,0,
Region of the Americas,Uruguay,473,17,7,0,
Region of the Americas,Honduras,382,39,23,0,
Region of the Americas,Bolivia (Plurinational State of),268,4,19,1,
Region of the Americas,Venezuela (Bolivarian Republic of),171,5,9,2,
Region of the Americas,Paraguay,129,5,6,1,
Region of the Americas,Guatemala,126,31,3,0,
Region of the Americas,El Salvador,117,14,6,1,
Region of the Americas,Trinidad and Tobago,109,0,8,0,
Region of the Americas,Barbados,66,3,4,1,
Region of the Americas,Jamaica,63,0,4,0,
Region of the Americas,Bahamas,41,1,8,1,
Region of the Americas,Guyana,37,0,6,0,
Region of the Americas,Haiti,30,0,2,0,
Region of the Americas,Antigua and Barbuda,19,0,2,0,
Region of the Americas,Dominica,16,1,0,0,
Region of the Americas,Saint Lucia,14,0,0,0,
Region of the Americas,Grenada,12,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,12,4,0,0,
Region of the Americas,Saint Kitts and Nevis,11,0,0,0,
Region of the Americas,Belize,10,1,1,0,
Region of the Americas,Suriname,10,0,1,0,
Region of the Americas,Nicaragua,7,1,1,0,
Region of the Americas Territories,Puerto Rico,725,42,39,6,
Region of the Americas Territories,Martinique,154,0,6,0,
Region of the Americas Territories,Guadeloupe,143,2,8,0,
Region of the Americas Territories,Aruba,86,4,0,0,
Region of the Americas Territories,French Guiana,84,1,0,0,
Region of the Americas Territories,Sint Maarten,50,7,9,1,
Region of the Americas Territories,United States Virgin Islands,50,4,1,0,
Region of the Americas Territories,Bermuda,48,9,4,1,
Region of the Americas Territories,Cayman Islands,45,0,1,0,
Region of the Americas Territories,Saint Martin,32,0,2,0,
Region of the Americas Territories,Curacao,14,0,1,0,
Region of the Americas Territories,Montserrat,9,1,0,0,
Region of the Americas Territories,Turks and Caicos Islands,8,0,1,0,
Region of the Americas Territories,Saint Barthelemy,6,0,0,0,
Region of the Americas Territories,Falkland Islands (Malvinas),5,0,0,0,
Region of the Americas Territories,Anguilla,3,0,0,0,
Region of the Americas Territories,British Virgin Islands,3,0,0,0,
Region of the Americas Territories,"Bonaire, Sint Eustatius and Saba",2,0,0,0,
Region of the Americas Territories,Saint Pierre and Miquelon,1,0,0,0,
African ,South Africa,2003,69,24,6,
African ,Algeria,1761,95,256,21,
African ,Cameroon,803,73,10,0,
African ,Cote d?Ivoire,480,96,3,0,
African ,Burkina Faso,443,29,19,0,
African ,Niger,438,28,11,0,
African ,Ghana,378,65,6,0,
African ,Mauritius,318,4,9,2,
African ,Nigeria,305,17,7,0,
African ,Senegal,265,15,2,0,
African ,Democratic Republic of the Congo,215,0,20,0,
African ,Guinea,194,0,0,0,
African ,Kenya,189,5,7,0,
African ,Rwanda,118,5,0,0,
African ,Madagascar,95,0,0,0,
African ,Mali,74,15,7,0,
African ,Togo,73,0,3,0,
African ,Ethiopia,65,9,2,0,
African ,Congo,60,0,5,0,
African ,Uganda,53,0,0,0,
African ,Gabon,44,0,1,0,
African ,Zambia,40,1,2,1,
African ,Liberia,37,6,5,1,
African ,Guinea-Bissau,35,0,0,0,
African ,Eritrea,33,0,0,0,
African ,United Republic of Tanzania,32,7,3,2,
African ,Benin,30,0,1,0,
African ,Mozambique,20,3,0,0,
African ,Angola,19,0,2,0,
African ,Equatorial Guinea,18,0,0,0,
African ,Namibia,16,0,0,0,
African ,Botswana,13,0,1,0,
African ,Eswatini,12,0,0,0,
African ,Central African Republic,11,1,0,0,
African ,Chad,11,0,0,0,
African ,Seychelles,11,0,0,0,
African ,Zimbabwe,11,0,3,0,
African ,Malawi,9,1,1,0,
African ,Cabo Verde,7,0,1,0,
African ,Mauritania,7,1,1,0,
African ,Sierra Leone,7,0,0,0,
African ,Gambia,4,0,1,0,
African ,Sao Tome and Principe,4,0,0,0,
African ,Burundi,3,0,0,0,
African ,South Sudan,3,0,0,0,
African Territories,Reunion,382,6,0,0,
African Territories,Mayotte,191,0,2,0,
