Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
South-East Asia ,Myanmar,146,2,5,0,
South-East Asia ,Maldives,137,21,0,0,
South-East Asia ,Nepal,49,0,0,0,
South-East Asia ,Timor-Leste,24,0,0,0,
South-East Asia ,Bhutan,7,0,0,0,
Eastern Mediterranean ,Iran (Islamic Republic of),89328,1134,5650,76,
Eastern Mediterranean ,Saudi Arabia,16299,1197,136,9,
Eastern Mediterranean ,Pakistan,12723,783,269,16,
Eastern Mediterranean ,United Arab Emirates,9813,532,71,7,
Eastern Mediterranean ,Qatar,9358,833,10,0,
Eastern Mediterranean ,Egypt,4319,227,307,13,
Eastern Mediterranean ,Morocco,3897,139,159,1,
Eastern Mediterranean ,Kuwait,2892,278,19,4,
Eastern Mediterranean ,Bahrain,2589,71,8,0,
Eastern Mediterranean ,Oman,1998,93,10,0,
Eastern Mediterranean ,Iraq,1763,55,86,0,
Eastern Mediterranean ,Afghanistan,1463,133,49,6,
Eastern Mediterranean ,Djibouti,1008,9,2,0,
Eastern Mediterranean ,Tunisia,939,17,38,0,
Eastern Mediterranean ,Lebanon,704,8,24,2,
Eastern Mediterranean ,Jordan,444,3,7,0,
Eastern Mediterranean ,Somalia,390,62,18,2,
Eastern Mediterranean ,Sudan,213,39,17,1,
Eastern Mediterranean ,Libya,61,0,2,0,
Eastern Mediterranean ,Syrian Arab Republic,42,0,3,0,
Eastern Mediterranean ,Yemen,1,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,342,2,2,0,
Region of the Americas,United States of America,899281,38509,46204,2151,
Region of the Americas,Brazil,52995,3503,3670,357,
Region of the Americas,Canada,44353,1614,2350,153,
Region of the Americas,Ecuador,22719,0,576,0,
Region of the Americas,Peru,21648,734,634,62,
Region of the Americas,Mexico,12872,1239,1221,152,
Region of the Americas,Chile,12858,552,181,7,
Region of the Americas,Dominican Republic,5926,177,273,6,
Region of the Americas,Panama,5338,172,154,8,
Region of the Americas,Colombia,4881,320,225,10,
Region of the Americas,Argentina,3701,222,179,12,
Region of the Americas,Cuba,1337,52,51,2,
Region of the Americas,Bolivia (Plurinational State of),807,104,44,1,
Region of the Americas,Costa Rica,687,1,6,0,
Region of the Americas,Honduras,591,29,55,8,
Region of the Americas,Uruguay,563,6,12,0,
Region of the Americas,Guatemala,430,46,13,2,
Region of the Americas,Venezuela (Bolivarian Republic of),318,0,10,0,
Region of the Americas,Jamaica,288,31,7,0,
Region of the Americas,El Salvador,274,13,8,0,
Region of the Americas,Paraguay,223,3,9,0,
Region of the Americas,Trinidad and Tobago,115,0,8,0,
Region of the Americas,Barbados,77,1,6,0,
Region of the Americas,Guyana,73,3,7,0,
Region of the Americas,Bahamas,72,0,11,0,
Region of the Americas,Haiti,72,0,6,1,
Region of the Americas,Antigua and Barbuda,24,0,3,0,
Region of the Americas,Belize,18,0,2,0,
Region of the Americas,Dominica,16,0,0,0,
Region of the Americas,Grenada,15,0,0,0,
Region of the Americas,Saint Kitts and Nevis,15,0,0,0,
Region of the Americas,Saint Lucia,15,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,14,0,0,0,
Region of the Americas,Nicaragua,11,0,3,0,
Region of the Americas,Suriname,10,0,1,0,
Region of the Americas Territories,Puerto Rico,1276,0,77,26,
Region of the Americas Territories,Martinique,170,0,14,0,
Region of the Americas Territories,Guadeloupe,149,0,12,0,
Region of the Americas Territories,French Guiana,109,0,1,0,
Region of the Americas Territories,Aruba,100,0,2,0,
Region of the Americas Territories,Bermuda,99,0,5,0,
Region of the Americas Territories,Sint Maarten,73,0,12,0,
Region of the Americas Territories,Cayman Islands,70,4,1,0,
Region of the Americas Territories,United States Virgin Islands,55,1,3,0,
Region of the Americas Territories,Saint Martin,38,0,3,1,
Region of the Americas Territories,Curacao,14,0,1,0,
Region of the Americas Territories,Falkland Islands (Malvinas),13,1,0,0,
Region of the Americas Territories,Montserrat,11,0,1,1,
Region of the Americas Territories,Turks and Caicos Islands,11,0,1,0,
Region of the Americas Territories,British Virgin Islands,6,1,1,0,
Region of the Americas Territories,Saint Barthelemy,6,0,0,0,
Region of the Americas Territories,"Bonaire, Sint Eustatius and Saba",5,0,0,0,
Region of the Americas Territories,Anguilla,3,0,0,0,
Region of the Americas Territories,Saint Pierre and Miquelon,1,0,0,0,
African ,South Africa,4361,141,86,7,
African ,Algeria,3256,129,419,4,
African ,Cameroon,1518,115,53,4,
African ,Ghana,1279,0,10,0,
African ,Nigeria,1182,87,35,3,
African ,Cote d?Ivoire,1111,34,14,0,
African ,Guinea,996,42,7,1,
African ,Niger,684,3,27,3,
African ,Burkina Faso,629,13,41,0,
African ,Senegal,614,69,7,0,
African ,Democratic Republic of the Congo,442,26,28,0,
African ,Mali,370,45,21,0,
African ,Kenya,343,7,14,0,
African ,Mauritius,331,0,9,0,
African ,United Republic of Tanzania,300,0,10,0,
African ,Equatorial Guinea,258,46,1,0,
African ,Congo,200,0,8,2,
African ,Rwanda,183,7,0,0,
African ,Gabon,176,4,3,0,
African ,Madagascar,124,2,0,0,
African ,Ethiopia,122,5,3,0,
African ,Liberia,120,3,11,3,
African ,Togo,96,6,6,0,
African ,Cabo Verde,90,2,1,0,
African ,Sierra Leone,86,4,3,0,
African ,Zambia,84,0,3,0,
African ,Uganda,75,0,0,0,
African ,Mozambique,70,5,0,0,
African ,Benin,58,0,1,0,
African ,Eswatini,56,16,1,0,
African ,Guinea-Bissau,52,0,0,0,
African ,Chad,46,6,0,0,
African ,Eritrea,39,0,0,0,
African ,Malawi,33,0,3,0,
African ,Zimbabwe,31,2,4,0,
African ,Angola,25,0,2,0,
African ,Botswana,22,0,1,0,
African ,Central African Republic,19,0,0,0,
African ,Namibia,16,0,0,0,
African ,Burundi,12,0,1,0,
African ,Seychelles,11,0,0,0,
African ,Gambia,10,0,1,0,
African ,Sao Tome and Principe,8,0,0,0,
African ,Mauritania,7,0,1,0,
African ,South Sudan,5,0,0,0,
African Territories,Reunion,412,0,0,0,
African Territories,Mayotte,354,0,4,0,
