Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Region of the Americas,Colombia,5949,352,269,16,
Region of the Americas,Argentina,4201,182,207,10,
Region of the Americas,Cuba,1467,30,58,0,
Region of the Americas,Bolivia (Plurinational State of),1053,39,55,2,
Region of the Americas,Honduras,738,36,66,2,
Region of the Americas,Costa Rica,705,8,6,0,
Region of the Americas,Uruguay,625,5,15,0,
Region of the Americas,Guatemala,557,27,16,1,
Region of the Americas,Jamaica,381,17,7,0,
Region of the Americas,El Salvador,377,32,9,1,
Region of the Americas,Venezuela (Bolivarian Republic of),329,0,10,0,
Region of the Americas,Paraguay,239,9,9,0,
Region of the Americas,Trinidad and Tobago,116,0,8,0,
Region of the Americas,Bahamas,80,0,11,0,
Region of the Americas,Barbados,80,0,6,0,
Region of the Americas,Haiti,76,0,6,0,
Region of the Americas,Guyana,75,1,8,0,
Region of the Americas,Antigua and Barbuda,24,0,3,0,
Region of the Americas,Grenada,19,1,0,0,
Region of the Americas,Belize,18,0,2,0,
Region of the Americas,Saint Lucia,17,2,0,0,
Region of the Americas,Dominica,16,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,16,1,0,0,
Region of the Americas,Saint Kitts and Nevis,15,0,0,0,
Region of the Americas,Nicaragua,13,0,3,0,
Region of the Americas,Suriname,10,0,1,0,
Region of the Americas Territories,Puerto Rico,1433,33,54,0,
Region of the Americas Territories,Martinique,175,0,14,0,
Region of the Americas Territories,Guadeloupe,151,2,11,0,
Region of the Americas Territories,French Guiana,125,1,1,0,
Region of the Americas Territories,Bermuda,111,1,6,0,
Region of the Americas Territories,Aruba,100,0,2,0,
Region of the Americas Territories,Sint Maarten,75,0,13,0,
Region of the Americas Territories,Cayman Islands,73,3,1,0,
Region of the Americas Territories,United States Virgin Islands,62,3,4,0,
Region of the Americas Territories,Saint Martin,38,0,3,0,
Region of the Americas Territories,Curacao,16,0,1,0,
Region of the Americas Territories,Falkland Islands (Malvinas),13,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,12,0,1,0,
Region of the Americas Territories,Montserrat,11,0,1,0,
Region of the Americas Territories,"Bonaire, Sint Eustatius and Saba",6,0,0,0,
Region of the Americas Territories,British Virgin Islands,6,0,1,0,
Region of the Americas Territories,Saint Barthelemy,6,0,0,0,
Region of the Americas Territories,Anguilla,3,0,0,0,
Region of the Americas Territories,Saint Pierre and Miquelon,1,0,0,0,
African ,South Africa,5350,354,103,10,
African ,Algeria,3848,199,444,7,
African ,Cameroon,1806,101,59,1,
African ,Ghana,1671,0,16,0,
African ,Nigeria,1532,195,44,4,
African ,Guinea,1351,111,7,0,
African ,Cote d?Ivoire,1238,55,14,0,
African ,Senegal,882,59,9,0,
African ,Niger,713,4,32,1,
African ,Burkina Faso,638,0,42,0,
African ,Democratic Republic of the Congo,500,9,31,1,
African ,Mali,482,58,25,1,
African ,United Republic of Tanzania,480,180,16,6,
African ,Kenya,384,10,15,1,
African ,Mauritius,332,0,10,0,
African ,Equatorial Guinea,315,0,1,0,
African ,Gabon,276,38,3,0,
African ,Rwanda,225,13,0,0,
African ,Congo,220,13,9,1,
African ,Liberia,141,0,16,0,
African ,Ethiopia,130,4,3,0,
African ,Madagascar,128,0,0,0,
African ,Sierra Leone,116,12,5,1,
African ,Cabo Verde,113,0,1,0,
African ,Togo,109,10,7,1,
African ,Zambia,97,2,3,0,
African ,Eswatini,91,20,1,0,
African ,Uganda,79,0,0,0,
African ,Guinea-Bissau,77,4,1,0,
African ,Mozambique,76,0,0,0,
African ,Benin,69,5,2,1,
African ,Chad,52,0,2,0,
African ,Central African Republic,50,0,0,0,
African ,Eritrea,39,0,0,0,
African ,Malawi,36,0,3,0,
African ,South Sudan,34,0,0,0,
African ,Zimbabwe,32,0,4,0,
African ,Angola,27,0,2,0,
African ,Botswana,23,0,1,0,
African ,Namibia,16,0,0,0,
African ,Burundi,15,0,1,0,
African ,Gambia,11,1,1,0,
African ,Sao Tome and Principe,11,0,0,0,
African ,Seychelles,11,0,0,0,
African ,Mauritania,7,0,1,0,
African Territories,Mayotte,460,0,4,0,
African Territories,Reunion,420,3,0,0,
