Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Eastern Mediterranean ,Pakistan,10513,764,224,15,
Eastern Mediterranean ,United Arab Emirates,8238,483,52,6,
Eastern Mediterranean ,Qatar,7141,608,10,1,
Eastern Mediterranean ,Egypt,3659,169,276,12,
Eastern Mediterranean ,Morocco,3446,237,149,4,
Eastern Mediterranean ,Kuwait,2248,168,13,2,
Eastern Mediterranean ,Bahrain,2027,54,7,0,
Eastern Mediterranean ,Oman,1716,102,8,0,
Eastern Mediterranean ,Iraq,1631,29,83,0,
Eastern Mediterranean ,Afghanistan,1176,84,40,4,
Eastern Mediterranean ,Djibouti,974,29,2,0,
Eastern Mediterranean ,Tunisia,909,8,38,0,
Eastern Mediterranean ,Lebanon,682,0,22,0,
Eastern Mediterranean ,Jordan,435,7,7,0,
Eastern Mediterranean ,Somalia,286,0,14,0,
Eastern Mediterranean ,Sudan,162,22,13,0,
Eastern Mediterranean ,Libya,60,1,1,0,
Eastern Mediterranean ,Syrian Arab Republic,42,0,3,0,
Eastern Mediterranean ,Yemen,1,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,336,1,2,0,
Region of the Americas,United States of America,800926,24019,40073,2471,
Region of the Americas,Brazil,43079,2498,2741,166,
Region of the Americas,Canada,38923,1549,1871,143,
Region of the Americas,Peru,17837,1512,484,39,
Region of the Americas,Chile,11296,464,160,13,
Region of the Americas,Ecuador,10850,452,537,17,
Region of the Americas,Mexico,9501,729,857,145,
Region of the Americas,Dominican Republic,5300,256,260,15,
Region of the Americas,Panama,4821,163,141,5,
Region of the Americas,Colombia,4149,172,196,7,
Region of the Americas,Argentina,3197,124,152,7,
Region of the Americas,Cuba,1189,52,40,2,
Region of the Americas,Costa Rica,669,7,6,0,
Region of the Americas,Bolivia (Plurinational State of),609,11,37,3,
Region of the Americas,Uruguay,543,8,12,2,
Region of the Americas,Honduras,510,16,46,0,
Region of the Americas,Guatemala,316,22,8,0,
Region of the Americas,Venezuela (Bolivarian Republic of),288,3,10,0,
Region of the Americas,El Salvador,237,12,7,0,
Region of the Americas,Jamaica,233,10,6,0,
Region of the Americas,Paraguay,213,5,9,1,
Region of the Americas,Trinidad and Tobago,115,1,8,0,
Region of the Americas,Barbados,75,0,5,0,
Region of the Americas,Guyana,67,1,7,0,
Region of the Americas,Bahamas,65,1,9,0,
Region of the Americas,Haiti,58,1,4,1,
Region of the Americas,Antigua and Barbuda,24,1,3,0,
Region of the Americas,Belize,18,0,2,0,
Region of the Americas,Dominica,16,0,0,0,
Region of the Americas,Saint Kitts and Nevis,15,0,0,0,
Region of the Americas,Saint Lucia,15,0,0,0,
Region of the Americas,Grenada,14,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,13,1,0,0,
Region of the Americas,Nicaragua,10,0,2,0,
Region of the Americas,Suriname,10,0,1,0,
Region of the Americas Territories,Puerto Rico,1298,0,64,0,
Region of the Americas Territories,Martinique,164,1,14,0,
Region of the Americas Territories,Guadeloupe,148,0,12,0,
Region of the Americas Territories,Aruba,100,3,2,0,
Region of the Americas Territories,Bermuda,98,12,5,0,
Region of the Americas Territories,French Guiana,97,0,1,0,
Region of the Americas Territories,Sint Maarten,71,3,11,1,
Region of the Americas Territories,Cayman Islands,66,0,1,0,
Region of the Americas Territories,United States Virgin Islands,54,0,3,0,
Region of the Americas Territories,Saint Martin,38,1,2,0,
Region of the Americas Territories,Curacao,14,0,1,0,
Region of the Americas Territories,Falkland Islands (Malvinas),12,1,0,0,
Region of the Americas Territories,Montserrat,11,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,11,0,1,0,
Region of the Americas Territories,Saint Barthelemy,6,0,0,0,
Region of the Americas Territories,"Bonaire, Sint Eustatius and Saba",5,0,0,0,
Region of the Americas Territories,British Virgin Islands,4,0,1,0,
Region of the Americas Territories,Anguilla,3,0,0,0,
Region of the Americas Territories,Saint Pierre and Miquelon,1,0,0,0,
African ,South Africa,3635,170,65,7,
African ,Algeria,2910,99,402,10,
African ,Cameroon,1163,0,43,0,
African ,Ghana,1154,112,9,0,
African ,Cote d?Ivoire,952,36,14,1,
African ,Guinea,761,73,6,0,
African ,Niger,662,5,22,2,
African ,Burkina Faso,600,19,38,0,
African ,Nigeria,541,0,19,0,
African ,Senegal,442,30,6,1,
African ,Democratic Republic of the Congo,359,0,25,0,
African ,Mauritius,329,1,9,0,
African ,Kenya,303,7,14,0,
African ,Mali,293,35,17,3,
African ,United Republic of Tanzania,285,30,10,0,
African ,Congo,186,21,6,0,
African ,Gabon,166,10,1,0,
African ,Rwanda,153,3,0,0,
African ,Madagascar,121,0,0,0,
African ,Ethiopia,116,2,3,0,
African ,Liberia,101,0,8,0,
African ,Togo,88,2,6,0,
African ,Equatorial Guinea,84,5,1,1,
African ,Zambia,74,4,3,0,
African ,Cabo Verde,67,0,1,0,
African ,Sierra Leone,61,11,1,1,
African ,Uganda,61,5,0,0,
African ,Benin,54,0,1,0,
African ,Guinea-Bissau,50,0,0,0,
African ,Mozambique,41,2,0,0,
African ,Eritrea,39,0,0,0,
African ,Chad,34,0,0,0,
African ,Eswatini,31,7,1,0,
African ,Zimbabwe,28,0,4,1,
African ,Angola,24,0,2,0,
African ,Malawi,23,5,3,1,
African ,Botswana,22,2,1,0,
African ,Namibia,16,0,0,0,
African ,Central African Republic,14,0,0,0,
African ,Burundi,11,0,1,0,
African ,Seychelles,11,0,0,0,
African ,Gambia,10,0,1,0,
African ,Mauritania,7,0,1,0,
African ,Sao Tome and Principe,7,3,0,0,
African ,South Sudan,4,0,0,0,
African Territories,Reunion,410,0,0,0,
African Territories,Mayotte,326,15,4,0,
