Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Western Pacific,China,84311,9,4642,0,
Western Pacific,Japan,12388,469,317,30,
Western Pacific,Singapore,11178,1037,12,0,
Western Pacific,Republic of Korea,10708,6,240,0,
Western Pacific,Philippines,6981,271,462,16,
Western Pacific,Australia,6667,13,76,2,
Western Pacific,Malaysia,5603,71,95,2,
Western Pacific,New Zealand,1114,2,17,1,
Western Pacific,Viet Nam,268,0,0,0,
Western Pacific,Brunei Darussalam,138,0,1,0,
Western Pacific,Cambodia,122,0,0,0,
Western Pacific,Mongolia,35,0,0,0,
Western Pacific,Lao People's Democratic Republic,19,0,0,0,
Western Pacific,Fiji,18,0,0,0,
Western Pacific,Papua New Guinea,8,0,0,0,
Western Pacific Territories,Guam,135,2,5,0,
Western Pacific Territories,French Polynesia,57,0,0,0,
Western Pacific Territories,New Caledonia,18,0,0,0,
Western Pacific Territories,Northern Mariana Islands (Commonwealth of the),14,0,2,0,
European,Spain,213024,4635,22157,440,
European,Italy,189973,2646,25549,464,
European,Germany,150383,2337,5321,227,
European,The United Kingdom,138082,4583,18738,638,
European,France,119583,1622,21823,516,
European,Turkey,101790,3116,2491,115,
European,Russian Federation,68622,5849,615,60,
European,Belgium,42797,908,6490,228,
European,Netherlands,35729,887,4177,123,
European,Switzerland,28414,228,1267,51,
European,Portugal,22353,371,820,35,
European,Ireland,17607,936,794,25,
European,Sweden,16755,751,2021,84,
European,Austria,14985,61,508,14,
European,Israel,14803,305,192,3,
European,Poland,10511,342,454,28,
European,Romania,10096,386,527,19,
European,Denmark,8073,161,394,10,
European,Belarus,8022,741,60,0,
European,Ukraine,7647,477,193,6,
European,Norway,7345,95,180,11,
European,Serbia,7276,162,139,5,
European,Czechia,7188,52,213,3,
European,Finland,4284,155,172,23,
European,Luxembourg,3665,11,83,3,
European,Republic of Moldova,2926,148,80,4,
European,Greece,2463,55,125,4,
European,Hungary,2383,99,250,25,
European,Kazakhstan,2025,0,19,0,
European,Croatia,1981,31,50,2,
European,Iceland,1789,4,10,0,
European,Uzbekistan,1778,62,7,0,
European,Estonia,1592,33,45,1,
European,Azerbaijan,1548,30,20,0,
European,Armenia,1523,50,24,0,
European,Bosnia and Herzegovina,1413,46,53,1,
European,Lithuania,1410,12,40,2,
European,Slovenia,1366,13,79,0,
European,Slovakia,1325,81,15,1,
European,North Macedonia,1300,41,56,0,
European,Bulgaria,1097,73,52,3,
European,Cyprus,795,5,17,0,
European,Latvia,778,17,11,0,
European,Andorra,726,2,38,1,
European,Albania,678,44,28,1,
European,Kyrgyzstan,656,25,8,0,
European,San Marino,501,13,40,0,
European,Malta,445,1,3,0,
European,Georgia,431,11,5,0,
European,Montenegro,316,2,5,0,
European,Liechtenstein,82,0,1,0,
European,Monaco,68,0,1,0,
European,Holy See,9,0,0,0,
European Territories,Kosovo[1],669,39,19,1,
European Territories,Isle of Man,307,0,16,6,
European Territories,Jersey,255,0,18,4,
European Territories,Guernsey,243,2,10,0,
European Territories,Faroe Islands,187,2,0,0,
European Territories,Gibraltar,133,0,0,0,
European Territories,Greenland,11,0,0,0,
South-East Asia ,India,23077,1684,718,37,
South-East Asia ,Indonesia,7775,357,647,12,
South-East Asia ,Bangladesh,4186,414,127,7,
South-East Asia ,Thailand,2854,15,50,0,
South-East Asia ,Sri Lanka,368,38,7,0,
South-East Asia ,Myanmar,139,12,5,0,
South-East Asia ,Maldives,94,9,0,0,
South-East Asia ,Nepal,48,3,0,0,
South-East Asia ,Timor-Leste,24,1,0,0,
South-East Asia ,Bhutan,7,0,0,0,
Eastern Mediterranean ,Iran (Islamic Republic of),87026,1030,5481,90,
Eastern Mediterranean ,Saudi Arabia,13930,1158,121,7,
Eastern Mediterranean ,Pakistan,11155,642,237,13,
Eastern Mediterranean ,United Arab Emirates,8756,518,56,4,
Eastern Mediterranean ,Qatar,7764,623,10,0,
Eastern Mediterranean ,Egypt,3891,232,287,11,
Eastern Mediterranean ,Morocco,3568,122,155,6,
Eastern Mediterranean ,Kuwait,2399,151,14,1,
Eastern Mediterranean ,Bahrain,2217,190,8,1,
Eastern Mediterranean ,Oman,1716,0,8,0,
Eastern Mediterranean ,Iraq,1677,46,83,0,
Eastern Mediterranean ,Afghanistan,1226,50,40,0,
Eastern Mediterranean ,Djibouti,986,12,2,0,
Eastern Mediterranean ,Tunisia,918,9,38,0,
Eastern Mediterranean ,Lebanon,688,6,22,0,
Eastern Mediterranean ,Jordan,437,2,7,0,
Eastern Mediterranean ,Somalia,328,42,16,2,
Eastern Mediterranean ,Sudan,174,12,16,3,
Eastern Mediterranean ,Libya,60,0,2,1,
Eastern Mediterranean ,Syrian Arab Republic,42,0,3,0,
Eastern Mediterranean ,Yemen,1,0,0,0,
Eastern Mediterranean Territories,occupied Palestinian territory,336,0,2,0,
Region of the Americas,United States of America,830053,29127,42311,2238,
Region of the Americas,Brazil,45757,2678,2906,165,
Region of the Americas,Canada,40813,1890,2028,157,
Region of the Americas,Peru,19250,1413,530,46,
Region of the Americas,Chile,11812,516,168,8,
Region of the Americas,Ecuador,11183,333,560,23,
Region of the Americas,Mexico,10544,1043,970,113,
Region of the Americas,Dominican Republic,5543,243,265,5,
Region of the Americas,Panama,4992,171,144,3,
Region of the Americas,Colombia,4356,207,206,10,
Region of the Americas,Argentina,3340,143,159,7,
Region of the Americas,Cuba,1235,46,43,3,
Region of the Americas,Costa Rica,681,12,6,0,
Region of the Americas,Bolivia (Plurinational State of),672,63,40,3,
Region of the Americas,Uruguay,549,6,12,0,
Region of the Americas,Honduras,519,9,47,1,
Region of the Americas,Guatemala,342,26,10,2,
Region of the Americas,Venezuela (Bolivarian Republic of),298,10,10,0,
Region of the Americas,El Salvador,250,13,8,1,
Region of the Americas,Jamaica,243,10,6,0,
Region of the Americas,Paraguay,213,0,9,0,
Region of the Americas,Trinidad and Tobago,115,0,8,0,
Region of the Americas,Barbados,76,1,6,1,
Region of the Americas,Bahamas,70,5,9,0,
Region of the Americas,Guyana,67,0,7,0,
Region of the Americas,Haiti,62,4,4,0,
Region of the Americas,Antigua and Barbuda,24,0,3,0,
Region of the Americas,Belize,18,0,2,0,
Region of the Americas,Dominica,16,0,0,0,
Region of the Americas,Grenada,15,1,0,0,
Region of the Americas,Saint Kitts and Nevis,15,0,0,0,
Region of the Americas,Saint Lucia,15,0,0,0,
Region of the Americas,Saint Vincent and the Grenadines,13,0,0,0,
Region of the Americas,Nicaragua,10,0,2,0,
Region of the Americas,Suriname,10,0,1,0,
Region of the Americas Territories,Puerto Rico,1416,118,48,0,
Region of the Americas Territories,Martinique,170,6,14,0,
Region of the Americas Territories,Guadeloupe,148,0,12,0,
Region of the Americas Territories,French Guiana,107,10,1,0,
Region of the Americas Territories,Aruba,100,0,2,0,
Region of the Americas Territories,Bermuda,99,1,5,0,
Region of the Americas Territories,Sint Maarten,73,2,12,1,
Region of the Americas Territories,Cayman Islands,66,0,1,0,
Region of the Americas Territories,United States Virgin Islands,54,0,3,0,
Region of the Americas Territories,Saint Martin,38,0,2,0,
Region of the Americas Territories,Curacao,14,0,1,0,
Region of the Americas Territories,Falkland Islands (Malvinas),12,0,0,0,
Region of the Americas Territories,Montserrat,11,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,11,0,1,0,
Region of the Americas Territories,Saint Barthelemy,6,0,0,0,
Region of the Americas Territories,"Bonaire, Sint Eustatius and Saba",5,0,0,0,
Region of the Americas Territories,British Virgin Islands,5,1,1,0,
Region of the Americas Territories,Anguilla,3,0,0,0,
Region of the Americas Territories,Saint Pierre and Miquelon,1,0,0,0,
African ,South Africa,3953,318,75,10,
