Region,Country Territory area,total Confirmed Cases,Confirmed new cases,total deaths,total new deaths,New
Region of the Americas,Venezuela (Bolivarian Republic of),159,15,3,0,
Region of the Americas,Paraguay,113,9,5,2,
Region of the Americas,Trinidad and Tobago,105,2,8,2,
Region of the Americas,Guatemala,70,9,3,1,
Region of the Americas,El Salvador,69,7,3,0,
Region of the Americas,Jamaica,58,3,3,0,
Region of the Americas,Barbados,56,5,1,1,
Region of the Americas,Bahamas,29,1,5,1,
Region of the Americas,Guyana,29,5,4,0,
Region of the Americas,Haiti,24,3,1,1,
Region of the Americas,Antigua and Barbuda,15,8,0,0,
Region of the Americas,Dominica,14,3,0,0,
Region of the Americas,Saint Lucia,14,0,0,0,
Region of the Americas,Grenada,12,0,0,0,
Region of the Americas,Saint Kitts and Nevis,10,1,0,0,
Region of the Americas,Suriname,10,0,1,1,
Region of the Americas,Belize,7,2,1,1,
Region of the Americas,Saint Vincent and the Grenadines,7,4,0,0,
Region of the Americas,Nicaragua,6,1,1,0,
Region of the Americas Territories,Puerto Rico,513,61,21,3,
Region of the Americas Territories,Martinique,149,4,4,1,
Region of the Americas Territories,Guadeloupe,135,1,7,0,
Region of the Americas Territories,French Guiana,68,2,0,0,
Region of the Americas Territories,Aruba,64,0,0,0,
Region of the Americas Territories,United States Virgin Islands,43,1,1,1,
Region of the Americas Territories,Cayman Islands,39,4,1,0,
Region of the Americas Territories,Bermuda,37,0,0,0,
Region of the Americas Territories,Sint Maarten,37,14,6,4,
Region of the Americas Territories,Saint Martin,31,2,2,0,
Region of the Americas Territories,Curacao,13,2,1,0,
Region of the Americas Territories,Montserrat,6,0,0,0,
Region of the Americas Territories,Saint Barthelemy,6,0,0,0,
Region of the Americas Territories,Turks and Caicos Islands,5,0,1,0,
Region of the Americas Territories,Anguilla,3,0,0,0,
Region of the Americas Territories,British Virgin Islands,3,0,0,0,
Region of the Americas Territories,"Bonaire, Sint Eustatius and Saba",2,0,0,0,
Region of the Americas Territories,Falkland Islands (Malvinas),2,0,0,0,
African ,South Africa,1686,31,12,1,
African ,Algeria,1423,172,173,43,
African ,Cameroon,555,0,9,0,
African ,Burkina Faso,345,43,17,2,
African ,Cote d?Ivoire,323,78,3,1,
African ,Mauritius,244,17,7,0,
African ,Nigeria,232,24,5,1,
African ,Senegal,226,4,2,0,
African ,Ghana,214,9,5,0,
African ,Niger,184,40,10,2,
African ,Democratic Republic of the Congo,161,0,18,0,
African ,Kenya,142,0,4,0,
African ,Guinea,111,0,0,0,
African ,Rwanda,104,2,0,0,
African ,Madagascar,77,0,0,0,
African ,Uganda,52,4,0,0,
African ,Congo,45,0,5,0,
African ,Togo,44,0,3,0,
African ,Ethiopia,43,0,1,0,
African ,Mali,39,0,4,0,
African ,Zambia,39,0,1,0,
African ,Guinea-Bissau,33,15,0,0,
African ,Eritrea,29,0,0,0,
African ,United Republic of Tanzania,24,2,1,0,
African ,Benin,23,1,1,1,
African ,Gabon,21,0,1,0,
African ,Angola,16,2,2,0,
African ,Equatorial Guinea,16,0,0,0,
African ,Namibia,16,0,0,0,
African ,Liberia,14,1,3,0,
African ,Seychelles,11,1,0,0,
African ,Mozambique,10,0,0,0,
African ,Central African Republic,9,0,0,0,
African ,Chad,9,0,0,0,
African ,Eswatini,9,0,0,0,
African ,Zimbabwe,9,0,1,0,
African ,Cabo Verde,7,2,1,0,
African ,Botswana,6,2,1,0,
African ,Mauritania,6,0,1,0,
African ,Sierra Leone,6,0,0,0,
African ,Gambia,4,0,1,0,
African ,Malawi,4,0,0,0,
African ,Sao Tome and Principe,4,4,0,0,TRUE
African ,Burundi,3,0,0,0,
African ,South Sudan,1,0,0,0,
African Territories,Reunion,349,5,0,0,
African Territories,Mayotte,164,17,2,0,
